  0%|          | 0/5000 [00:00<?, ?it/s][WARNING|logging.py:328] 2025-08-29 08:01:35,710 >> `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
                                                   
{'loss': 0.3115, 'grad_norm': 1.8098933696746826, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.1293, 'grad_norm': 1.1711363792419434, 'learning_rate': 5.918343003045656e-07, 'epoch': 0.86}
{'loss': 0.1392, 'grad_norm': 2.1124086380004883, 'learning_rate': 5.901880094205037e-07, 'epoch': 0.86}
{'loss': 0.1172, 'grad_norm': 1.0866403579711914, 'learning_rate': 5.885438678252342e-07, 'epoch': 0.86}
{'loss': 0.1149, 'grad_norm': 1.008986473083496, 'learning_rate': 5.869018763200929e-07, 'epoch': 0.86}
{'loss': 0.148, 'grad_norm': 2.1528050899505615, 'learning_rate': 5.852620357053651e-07, 'epoch': 0.86}
{'loss': 0.1754, 'grad_norm': 1.354396104812622, 'learning_rate': 5.836243467802915e-07, 'epoch': 0.86}
{'loss': 0.1498, 'grad_norm': 1.5516276359558105, 'learning_rate': 5.819888103430598e-07, 'epoch': 0.86}
{'loss': 0.1291, 'grad_norm': 0.9919495582580566, 'learning_rate': 5.803554271908124e-07, 'epoch': 0.86}
{'loss': 0.1398, 'grad_norm': 3.3987090587615967, 'learning_rate': 5.787241981196384e-07, 'epoch': 0.86}
{'loss': 0.1199, 'grad_norm': 0.7751749753952026, 'learning_rate': 5.770951239245803e-07, 'epoch': 0.86}
{'loss': 0.1619, 'grad_norm': 3.321024179458618, 'learning_rate': 5.754682053996291e-07, 'epoch': 0.86}
{'loss': 0.1392, 'grad_norm': 2.3966140747070312, 'learning_rate': 5.738434433377244e-07, 'epoch': 0.86}
{'loss': 0.1348, 'grad_norm': 1.133420467376709, 'learning_rate': 5.722208385307559e-07, 'epoch': 0.86}
{'loss': 0.1476, 'grad_norm': 2.3844735622406006, 'learning_rate': 5.706003917695619e-07, 'epoch': 0.86}
{'loss': 0.1355, 'grad_norm': 1.278781533241272, 'learning_rate': 5.689821038439264e-07, 'epoch': 0.86}
{'loss': 0.142, 'grad_norm': 2.499429941177368, 'learning_rate': 5.673659755425859e-07, 'epoch': 0.86}
{'loss': 0.1373, 'grad_norm': 1.0886569023132324, 'learning_rate': 5.657520076532208e-07, 'epoch': 0.86}
{'loss': 0.1387, 'grad_norm': 1.4912245273590088, 'learning_rate': 5.641402009624591e-07, 'epoch': 0.86}
{'loss': 0.1298, 'grad_norm': 0.9023585319519043, 'learning_rate': 5.625305562558764e-07, 'epoch': 0.86}
{'loss': 0.1142, 'grad_norm': 1.0488449335098267, 'learning_rate': 5.609230743179939e-07, 'epoch': 0.86}
{'loss': 0.1328, 'grad_norm': 1.1102890968322754, 'learning_rate': 5.593177559322776e-07, 'epoch': 0.86}
{'loss': 0.1413, 'grad_norm': 1.0638785362243652, 'learning_rate': 5.577146018811419e-07, 'epoch': 0.86}
{'loss': 0.1359, 'grad_norm': 1.0345966815948486, 'learning_rate': 5.561136129459432e-07, 'epoch': 0.86}
{'loss': 0.1299, 'grad_norm': 1.0777456760406494, 'learning_rate': 5.545147899069836e-07, 'epoch': 0.86}
{'loss': 0.132, 'grad_norm': 1.3907084465026855, 'learning_rate': 5.529181335435124e-07, 'epoch': 0.87}
{'loss': 0.1397, 'grad_norm': 1.0454843044281006, 'learning_rate': 5.51323644633719e-07, 'epoch': 0.87}
{'loss': 0.125, 'grad_norm': 0.8874689340591431, 'learning_rate': 5.497313239547374e-07, 'epoch': 0.87}
{'loss': 0.1161, 'grad_norm': 0.9803550243377686, 'learning_rate': 5.48141172282648e-07, 'epoch': 0.87}
{'loss': 0.1352, 'grad_norm': 1.2843643426895142, 'learning_rate': 5.46553190392467e-07, 'epoch': 0.87}
{'loss': 0.1288, 'grad_norm': 1.433629035949707, 'learning_rate': 5.449673790581611e-07, 'epoch': 0.87}
{'loss': 0.119, 'grad_norm': 0.860548198223114, 'learning_rate': 5.433837390526341e-07, 'epoch': 0.87}
{'loss': 0.1328, 'grad_norm': 1.1640968322753906, 'learning_rate': 5.418022711477333e-07, 'epoch': 0.87}
{'loss': 0.1313, 'grad_norm': 1.1231416463851929, 'learning_rate': 5.402229761142464e-07, 'epoch': 0.87}
{'loss': 0.1269, 'grad_norm': 1.0467841625213623, 'learning_rate': 5.386458547219026e-07, 'epoch': 0.87}
{'loss': 0.1245, 'grad_norm': 0.8780880570411682, 'learning_rate': 5.370709077393721e-07, 'epoch': 0.87}
{'loss': 0.127, 'grad_norm': 0.8763378262519836, 'learning_rate': 5.354981359342659e-07, 'epoch': 0.87}
{'loss': 0.1323, 'grad_norm': 1.1412923336029053, 'learning_rate': 5.339275400731331e-07, 'epoch': 0.87}
{'loss': 0.1294, 'grad_norm': 0.9803644418716431, 'learning_rate': 5.323591209214612e-07, 'epoch': 0.87}
{'loss': 0.1285, 'grad_norm': 1.3138236999511719, 'learning_rate': 5.307928792436812e-07, 'epoch': 0.87}
{'loss': 0.1134, 'grad_norm': 0.9319890737533569, 'learning_rate': 5.292288158031595e-07, 'epoch': 0.87}
{'loss': 0.1331, 'grad_norm': 1.093457818031311, 'learning_rate': 5.276669313622013e-07, 'epoch': 0.87}
{'loss': 0.1356, 'grad_norm': 1.0606247186660767, 'learning_rate': 5.2610722668205e-07, 'epoch': 0.87}
{'loss': 0.1377, 'grad_norm': 0.9806625843048096, 'learning_rate': 5.245497025228874e-07, 'epoch': 0.87}
{'loss': 0.1453, 'grad_norm': 1.351882815361023, 'learning_rate': 5.229943596438297e-07, 'epoch': 0.87}
{'loss': 0.1275, 'grad_norm': 1.3394569158554077, 'learning_rate': 5.214411988029355e-07, 'epoch': 0.87}
{'loss': 0.1318, 'grad_norm': 0.967500627040863, 'learning_rate': 5.198902207571955e-07, 'epoch': 0.87}
{'loss': 0.1303, 'grad_norm': 1.669128179550171, 'learning_rate': 5.183414262625364e-07, 'epoch': 0.87}
{'loss': 0.1554, 'grad_norm': 1.4690203666687012, 'learning_rate': 5.167948160738206e-07, 'epoch': 0.87}
{'loss': 0.1372, 'grad_norm': 1.3880598545074463, 'learning_rate': 5.152503909448503e-07, 'epoch': 0.87}
{'loss': 0.1355, 'grad_norm': 1.1208573579788208, 'learning_rate': 5.137081516283582e-07, 'epoch': 0.87}
{'loss': 0.1389, 'grad_norm': 1.1346536874771118, 'learning_rate': 5.121680988760125e-07, 'epoch': 0.87}
{'loss': 0.1375, 'grad_norm': 1.0537278652191162, 'learning_rate': 5.106302334384172e-07, 'epoch': 0.87}
{'loss': 0.1215, 'grad_norm': 0.822540283203125, 'learning_rate': 5.090945560651073e-07, 'epoch': 0.87}
{'loss': 0.1356, 'grad_norm': 1.1393499374389648, 'learning_rate': 5.075610675045567e-07, 'epoch': 0.87}
{'loss': 0.1337, 'grad_norm': 1.3850816488265991, 'learning_rate': 5.06029768504166e-07, 'epoch': 0.87}
{'loss': 0.1194, 'grad_norm': 1.4680837392807007, 'learning_rate': 5.045006598102725e-07, 'epoch': 0.87}
{'loss': 0.1456, 'grad_norm': 2.196234941482544, 'learning_rate': 5.029737421681446e-07, 'epoch': 0.87}
{'loss': 0.1242, 'grad_norm': 0.8646213412284851, 'learning_rate': 5.014490163219854e-07, 'epoch': 0.87}
{'loss': 0.1275, 'grad_norm': 0.9268243312835693, 'learning_rate': 4.99926483014927e-07, 'epoch': 0.87}
{'loss': 0.1517, 'grad_norm': 3.9294216632843018, 'learning_rate': 4.984061429890324e-07, 'epoch': 0.87}
{'loss': 0.1325, 'grad_norm': 1.180838704109192, 'learning_rate': 4.968879969852985e-07, 'epoch': 0.87}
{'loss': 0.1304, 'grad_norm': 2.6238389015197754, 'learning_rate': 4.9537204574365e-07, 'epoch': 0.87}
{'loss': 0.1443, 'grad_norm': 2.194206476211548, 'learning_rate': 4.938582900029437e-07, 'epoch': 0.87}
{'loss': 0.1351, 'grad_norm': 1.548356294631958, 'learning_rate': 4.92346730500966e-07, 'epoch': 0.87}
{'loss': 0.1405, 'grad_norm': 1.4172260761260986, 'learning_rate': 4.908373679744316e-07, 'epoch': 0.87}
{'loss': 0.1632, 'grad_norm': 3.003422737121582, 'learning_rate': 4.893302031589864e-07, 'epoch': 0.87}
{'loss': 0.1214, 'grad_norm': 0.963405191898346, 'learning_rate': 4.878252367892033e-07, 'epoch': 0.87}
{'loss': 0.1614, 'grad_norm': 3.7464892864227295, 'learning_rate': 4.863224695985858e-07, 'epoch': 0.87}
{'loss': 0.1396, 'grad_norm': 3.215702772140503, 'learning_rate': 4.848219023195644e-07, 'epoch': 0.87}
{'loss': 0.1294, 'grad_norm': 1.5212863683700562, 'learning_rate': 4.833235356834959e-07, 'epoch': 0.87}
{'loss': 0.1254, 'grad_norm': 0.9076895713806152, 'learning_rate': 4.818273704206678e-07, 'epoch': 0.87}
{'loss': 0.1346, 'grad_norm': 0.915259063243866, 'learning_rate': 4.803334072602917e-07, 'epoch': 0.87}
{'loss': 0.1376, 'grad_norm': 1.3832625150680542, 'learning_rate': 4.788416469305068e-07, 'epoch': 0.87}
{'loss': 0.156, 'grad_norm': 1.2326222658157349, 'learning_rate': 4.773520901583801e-07, 'epoch': 0.88}
{'loss': 0.1444, 'grad_norm': 1.0738136768341064, 'learning_rate': 4.758647376699033e-07, 'epoch': 0.88}
{'loss': 0.1531, 'grad_norm': 1.303777813911438, 'learning_rate': 4.743795901899928e-07, 'epoch': 0.88}
{'loss': 0.1387, 'grad_norm': 1.139318585395813, 'learning_rate': 4.728966484424913e-07, 'epoch': 0.88}
{'loss': 0.1518, 'grad_norm': 1.2513470649719238, 'learning_rate': 4.714159131501689e-07, 'epoch': 0.88}
{'loss': 0.1737, 'grad_norm': 2.4164915084838867, 'learning_rate': 4.699373850347161e-07, 'epoch': 0.88}
{'loss': 0.1513, 'grad_norm': 2.0029685497283936, 'learning_rate': 4.6846106481675035e-07, 'epoch': 0.88}
{'loss': 0.1279, 'grad_norm': 0.9217482209205627, 'learning_rate': 4.6698695321581165e-07, 'epoch': 0.88}
{'loss': 0.1308, 'grad_norm': 1.1067487001419067, 'learning_rate': 4.655150509503642e-07, 'epoch': 0.88}
{'loss': 0.1218, 'grad_norm': 1.0778621435165405, 'learning_rate': 4.640453587377958e-07, 'epoch': 0.88}
{'loss': 0.1281, 'grad_norm': 1.5937225818634033, 'learning_rate': 4.625778772944156e-07, 'epoch': 0.88}
{'loss': 0.1546, 'grad_norm': 1.6628087759017944, 'learning_rate': 4.6111260733545714e-07, 'epoch': 0.88}
{'loss': 0.1243, 'grad_norm': 1.1640090942382812, 'learning_rate': 4.5964954957507414e-07, 'epoch': 0.88}
{'loss': 0.1497, 'grad_norm': 2.447713613510132, 'learning_rate': 4.581887047263445e-07, 'epoch': 0.88}
{'loss': 0.1451, 'grad_norm': 1.8063229322433472, 'learning_rate': 4.567300735012653e-07, 'epoch': 0.88}
{'loss': 0.1313, 'grad_norm': 1.2998956441879272, 'learning_rate': 4.552736566107563e-07, 'epoch': 0.88}
{'loss': 0.1328, 'grad_norm': 1.1230857372283936, 'learning_rate': 4.538194547646574e-07, 'epoch': 0.88}
{'loss': 0.1215, 'grad_norm': 0.8503407835960388, 'learning_rate': 4.523674686717283e-07, 'epoch': 0.88}
{'loss': 0.1315, 'grad_norm': 1.0551767349243164, 'learning_rate': 4.5091769903964965e-07, 'epoch': 0.88}
{'loss': 0.1502, 'grad_norm': 1.2733097076416016, 'learning_rate': 4.494701465750217e-07, 'epoch': 0.88}
{'loss': 0.1297, 'grad_norm': 0.9075266122817993, 'learning_rate': 4.480248119833641e-07, 'epoch': 0.88}
{'loss': 0.1155, 'grad_norm': 0.9850207567214966, 'learning_rate': 4.4658169596911493e-07, 'epoch': 0.88}
{'loss': 0.1269, 'grad_norm': 1.4055501222610474, 'learning_rate': 4.4514079923563103e-07, 'epoch': 0.88}
{'loss': 0.1325, 'grad_norm': 1.1114230155944824, 'learning_rate': 4.4370212248518895e-07, 'epoch': 0.88}
{'loss': 0.1263, 'grad_norm': 1.207239031791687, 'learning_rate': 4.4226566641898173e-07, 'epoch': 0.88}
{'loss': 0.1217, 'grad_norm': 0.8094335198402405, 'learning_rate': 4.4083143173712207e-07, 'epoch': 0.88}
{'loss': 0.1376, 'grad_norm': 1.1091262102127075, 'learning_rate': 4.3939941913863525e-07, 'epoch': 0.88}
{'loss': 0.1361, 'grad_norm': 1.7542977333068848, 'learning_rate': 4.379696293214697e-07, 'epoch': 0.88}
{'loss': 0.1203, 'grad_norm': 0.834086000919342, 'learning_rate': 4.3654206298248625e-07, 'epoch': 0.88}
{'loss': 0.1521, 'grad_norm': 1.4303501844406128, 'learning_rate': 4.3511672081746393e-07, 'epoch': 0.88}
{'loss': 0.125, 'grad_norm': 0.8686224222183228, 'learning_rate': 4.33693603521097e-07, 'epoch': 0.88}
{'loss': 0.1313, 'grad_norm': 0.9363580346107483, 'learning_rate': 4.322727117869951e-07, 'epoch': 0.88}
{'loss': 0.1358, 'grad_norm': 1.3280599117279053, 'learning_rate': 4.308540463076849e-07, 'epoch': 0.88}
{'loss': 0.1346, 'grad_norm': 0.8499928712844849, 'learning_rate': 4.29437607774606e-07, 'epoch': 0.88}
{'loss': 0.1262, 'grad_norm': 0.91293865442276, 'learning_rate': 4.280233968781139e-07, 'epoch': 0.88}
{'loss': 0.1335, 'grad_norm': 1.0817532539367676, 'learning_rate': 4.266114143074751e-07, 'epoch': 0.88}
{'loss': 0.155, 'grad_norm': 4.020751953125, 'learning_rate': 4.2520166075087635e-07, 'epoch': 0.88}
{'loss': 0.1348, 'grad_norm': 1.3659285306930542, 'learning_rate': 4.237941368954124e-07, 'epoch': 0.88}
{'loss': 0.1315, 'grad_norm': 1.1714495420455933, 'learning_rate': 4.2238884342709397e-07, 'epoch': 0.88}
{'loss': 0.1551, 'grad_norm': 1.0393542051315308, 'learning_rate': 4.2098578103084376e-07, 'epoch': 0.88}
{'loss': 0.1553, 'grad_norm': 2.378618001937866, 'learning_rate': 4.195849503904975e-07, 'epoch': 0.88}
{'loss': 0.1323, 'grad_norm': 1.1880244016647339, 'learning_rate': 4.1818635218880186e-07, 'epoch': 0.88}
{'loss': 0.1366, 'grad_norm': 1.233532190322876, 'learning_rate': 4.1678998710741936e-07, 'epoch': 0.88}
{'loss': 0.122, 'grad_norm': 1.0221693515777588, 'learning_rate': 4.153958558269189e-07, 'epoch': 0.88}
{'loss': 0.1733, 'grad_norm': 1.442883849143982, 'learning_rate': 4.140039590267836e-07, 'epoch': 0.88}
{'loss': 0.1306, 'grad_norm': 1.3663017749786377, 'learning_rate': 4.1261429738540694e-07, 'epoch': 0.88}
{'loss': 0.1329, 'grad_norm': 1.1738308668136597, 'learning_rate': 4.112268715800943e-07, 'epoch': 0.88}
{'loss': 0.1269, 'grad_norm': 0.9730020761489868, 'learning_rate': 4.0984168228705934e-07, 'epoch': 0.88}
{'loss': 0.1296, 'grad_norm': 2.4616494178771973, 'learning_rate': 4.084587301814269e-07, 'epoch': 0.88}
{'loss': 0.1367, 'grad_norm': 1.7470201253890991, 'learning_rate': 4.0707801593723006e-07, 'epoch': 0.88}
{'loss': 0.1211, 'grad_norm': 1.5279463529586792, 'learning_rate': 4.056995402274122e-07, 'epoch': 0.89}
{'loss': 0.144, 'grad_norm': 1.4801273345947266, 'learning_rate': 4.043233037238281e-07, 'epoch': 0.89}
{'loss': 0.1423, 'grad_norm': 1.6516612768173218, 'learning_rate': 4.029493070972362e-07, 'epoch': 0.89}
{'loss': 0.1303, 'grad_norm': 0.8544245958328247, 'learning_rate': 4.0157755101730645e-07, 'epoch': 0.89}
{'loss': 0.1419, 'grad_norm': 1.5424680709838867, 'learning_rate': 4.002080361526156e-07, 'epoch': 0.89}
{'loss': 0.1433, 'grad_norm': 1.1204142570495605, 'learning_rate': 3.9884076317064813e-07, 'epoch': 0.89}
{'loss': 0.1313, 'grad_norm': 1.0696179866790771, 'learning_rate': 3.9747573273779816e-07, 'epoch': 0.89}
{'loss': 0.1622, 'grad_norm': 1.319720983505249, 'learning_rate': 3.961129455193641e-07, 'epoch': 0.89}
{'loss': 0.2088, 'grad_norm': 2.1898036003112793, 'learning_rate': 3.947524021795518e-07, 'epoch': 0.89}
{'loss': 0.1329, 'grad_norm': 0.9133513569831848, 'learning_rate': 3.9339410338147363e-07, 'epoch': 0.89}
{'loss': 0.1495, 'grad_norm': 1.4304826259613037, 'learning_rate': 3.920380497871473e-07, 'epoch': 0.89}
{'loss': 0.1406, 'grad_norm': 1.0680325031280518, 'learning_rate': 3.90684242057498e-07, 'epoch': 0.89}
{'loss': 0.1456, 'grad_norm': 2.0805792808532715, 'learning_rate': 3.89332680852354e-07, 'epoch': 0.89}
{'loss': 0.133, 'grad_norm': 1.2600446939468384, 'learning_rate': 3.879833668304506e-07, 'epoch': 0.89}
{'loss': 0.1329, 'grad_norm': 1.7685168981552124, 'learning_rate': 3.866363006494256e-07, 'epoch': 0.89}
{'loss': 0.1388, 'grad_norm': 1.2671244144439697, 'learning_rate': 3.85291482965825e-07, 'epoch': 0.89}
{'loss': 0.126, 'grad_norm': 1.2975168228149414, 'learning_rate': 3.8394891443509554e-07, 'epoch': 0.89}
{'loss': 0.1523, 'grad_norm': 2.0591278076171875, 'learning_rate': 3.8260859571158883e-07, 'epoch': 0.89}
{'loss': 0.1443, 'grad_norm': 1.1785460710525513, 'learning_rate': 3.812705274485595e-07, 'epoch': 0.89}
{'loss': 0.1304, 'grad_norm': 1.1552939414978027, 'learning_rate': 3.7993471029816653e-07, 'epoch': 0.89}
{'loss': 0.1536, 'grad_norm': 1.5281281471252441, 'learning_rate': 3.7860114491147017e-07, 'epoch': 0.89}
{'loss': 0.1518, 'grad_norm': 1.9498233795166016, 'learning_rate': 3.772698319384349e-07, 'epoch': 0.89}
{'loss': 0.1477, 'grad_norm': 1.3020656108856201, 'learning_rate': 3.759407720279257e-07, 'epoch': 0.89}
{'loss': 0.1674, 'grad_norm': 2.3630902767181396, 'learning_rate': 3.7461396582771035e-07, 'epoch': 0.89}
{'loss': 0.1246, 'grad_norm': 1.0834558010101318, 'learning_rate': 3.732894139844578e-07, 'epoch': 0.89}
{'loss': 0.1255, 'grad_norm': 1.5240421295166016, 'learning_rate': 3.7196711714373947e-07, 'epoch': 0.89}
{'loss': 0.1314, 'grad_norm': 1.0103752613067627, 'learning_rate': 3.7064707595002636e-07, 'epoch': 0.89}
{'loss': 0.1268, 'grad_norm': 1.0405348539352417, 'learning_rate': 3.693292910466906e-07, 'epoch': 0.89}
{'loss': 0.1301, 'grad_norm': 1.4681220054626465, 'learning_rate': 3.680137630760039e-07, 'epoch': 0.89}
{'loss': 0.1369, 'grad_norm': 1.7316261529922485, 'learning_rate': 3.6670049267913954e-07, 'epoch': 0.89}
{'loss': 0.1286, 'grad_norm': 1.22858464717865, 'learning_rate': 3.6538948049616886e-07, 'epoch': 0.89}
{'loss': 0.1414, 'grad_norm': 1.4305145740509033, 'learning_rate': 3.6408072716606346e-07, 'epoch': 0.89}
{'loss': 0.1327, 'grad_norm': 0.8893925547599792, 'learning_rate': 3.627742333266937e-07, 'epoch': 0.89}
{'loss': 0.1281, 'grad_norm': 1.5199767351150513, 'learning_rate': 3.614699996148285e-07, 'epoch': 0.89}
{'loss': 0.1498, 'grad_norm': 1.6447663307189941, 'learning_rate': 3.601680266661367e-07, 'epoch': 0.89}
{'loss': 0.1342, 'grad_norm': 1.3131415843963623, 'learning_rate': 3.5886831511518336e-07, 'epoch': 0.89}
{'loss': 0.1373, 'grad_norm': 1.315778374671936, 'learning_rate': 3.575708655954324e-07, 'epoch': 0.89}
{'loss': 0.1251, 'grad_norm': 0.9794186949729919, 'learning_rate': 3.562756787392452e-07, 'epoch': 0.89}
{'loss': 0.1218, 'grad_norm': 1.0156904458999634, 'learning_rate': 3.5498275517787783e-07, 'epoch': 0.89}
{'loss': 0.1236, 'grad_norm': 0.9961295127868652, 'learning_rate': 3.5369209554148854e-07, 'epoch': 0.89}
{'loss': 0.1288, 'grad_norm': 1.5479382276535034, 'learning_rate': 3.524037004591274e-07, 'epoch': 0.89}
{'loss': 0.1293, 'grad_norm': 1.173354983329773, 'learning_rate': 3.511175705587433e-07, 'epoch': 0.89}
{'loss': 0.1443, 'grad_norm': 1.3733758926391602, 'learning_rate': 3.498337064671803e-07, 'epoch': 0.89}
{'loss': 0.1298, 'grad_norm': 1.0286911725997925, 'learning_rate': 3.4855210881017675e-07, 'epoch': 0.89}
{'loss': 0.133, 'grad_norm': 1.1010233163833618, 'learning_rate': 3.472727782123697e-07, 'epoch': 0.89}
{'loss': 0.1405, 'grad_norm': 3.837522506713867, 'learning_rate': 3.459957152972887e-07, 'epoch': 0.89}
{'loss': 0.1208, 'grad_norm': 1.0958329439163208, 'learning_rate': 3.4472092068735917e-07, 'epoch': 0.89}
{'loss': 0.136, 'grad_norm': 1.2850596904754639, 'learning_rate': 3.434483950038986e-07, 'epoch': 0.89}
{'loss': 0.1266, 'grad_norm': 1.112464189529419, 'learning_rate': 3.421781388671225e-07, 'epoch': 0.89}
{'loss': 0.1154, 'grad_norm': 0.855398416519165, 'learning_rate': 3.409101528961378e-07, 'epoch': 0.89}
{'loss': 0.1296, 'grad_norm': 1.367042899131775, 'learning_rate': 3.396444377089453e-07, 'epoch': 0.9}
{'loss': 0.1343, 'grad_norm': 1.8895158767700195, 'learning_rate': 3.3838099392243915e-07, 'epoch': 0.9}
{'loss': 0.1936, 'grad_norm': 9.0762300491333, 'learning_rate': 3.371198221524069e-07, 'epoch': 0.9}
{'loss': 0.1656, 'grad_norm': 9.92566204071045, 'learning_rate': 3.358609230135268e-07, 'epoch': 0.9}
{'loss': 0.1332, 'grad_norm': 1.051262378692627, 'learning_rate': 3.3460429711937417e-07, 'epoch': 0.9}
{'loss': 0.1363, 'grad_norm': 1.341808795928955, 'learning_rate': 3.3334994508241013e-07, 'epoch': 0.9}
{'loss': 0.1726, 'grad_norm': 2.8888347148895264, 'learning_rate': 3.320978675139919e-07, 'epoch': 0.9}
{'loss': 0.1283, 'grad_norm': 1.1310573816299438, 'learning_rate': 3.3084806502436617e-07, 'epoch': 0.9}
{'loss': 0.1421, 'grad_norm': 1.4954328536987305, 'learning_rate': 3.2960053822267245e-07, 'epoch': 0.9}
{'loss': 0.1368, 'grad_norm': 0.9806577563285828, 'learning_rate': 3.283552877169399e-07, 'epoch': 0.9}
{'loss': 0.1281, 'grad_norm': 0.9254628419876099, 'learning_rate': 3.271123141140886e-07, 'epoch': 0.9}
{'loss': 0.1282, 'grad_norm': 1.050034523010254, 'learning_rate': 3.258716180199278e-07, 'epoch': 0.9}
{'loss': 0.1324, 'grad_norm': 1.0587552785873413, 'learning_rate': 3.246332000391583e-07, 'epoch': 0.9}
{'loss': 0.1335, 'grad_norm': 1.3250540494918823, 'learning_rate': 3.233970607753717e-07, 'epoch': 0.9}
{'loss': 0.1352, 'grad_norm': 1.1430975198745728, 'learning_rate': 3.2216320083104434e-07, 'epoch': 0.9}
{'loss': 0.1373, 'grad_norm': 1.1704038381576538, 'learning_rate': 3.2093162080754634e-07, 'epoch': 0.9}
{'loss': 0.1507, 'grad_norm': 1.8743619918823242, 'learning_rate': 3.1970232130513365e-07, 'epoch': 0.9}
{'loss': 0.1529, 'grad_norm': 1.1145429611206055, 'learning_rate': 3.1847530292295313e-07, 'epoch': 0.9}
{'loss': 0.127, 'grad_norm': 1.1460983753204346, 'learning_rate': 3.172505662590386e-07, 'epoch': 0.9}
{'loss': 0.1291, 'grad_norm': 1.2147786617279053, 'learning_rate': 3.160281119103109e-07, 'epoch': 0.9}
{'loss': 0.1202, 'grad_norm': 1.0873736143112183, 'learning_rate': 3.148079404725801e-07, 'epoch': 0.9}
{'loss': 0.1667, 'grad_norm': 1.1420470476150513, 'learning_rate': 3.135900525405428e-07, 'epoch': 0.9}
{'loss': 0.1483, 'grad_norm': 1.0882494449615479, 'learning_rate': 3.123744487077829e-07, 'epoch': 0.9}
{'loss': 0.14, 'grad_norm': 0.8787523508071899, 'learning_rate': 3.1116112956677045e-07, 'epoch': 0.9}
{'loss': 0.1265, 'grad_norm': 0.8895536661148071, 'learning_rate': 3.0995009570886305e-07, 'epoch': 0.9}
{'loss': 0.1382, 'grad_norm': 2.044156312942505, 'learning_rate': 3.0874134772430344e-07, 'epoch': 0.9}
{'loss': 0.1422, 'grad_norm': 1.163022756576538, 'learning_rate': 3.0753488620222037e-07, 'epoch': 0.9}
{'loss': 0.1262, 'grad_norm': 1.4709789752960205, 'learning_rate': 3.0633071173062966e-07, 'epoch': 0.9}
{'loss': 0.1315, 'grad_norm': 3.120622396469116, 'learning_rate': 3.051288248964307e-07, 'epoch': 0.9}
{'loss': 0.1322, 'grad_norm': 1.0480190515518188, 'learning_rate': 3.0392922628540875e-07, 'epoch': 0.9}
